iteration,actor_loss,critic_loss,entropy,mean_return,mean_advantage,buffer_steps,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_return,eval_avg_episode_length
236,-0.0010066651739180088,427.1695556640625,1.542502760887146,-27.128602981567383,-3.233552092751779e-08,50,,,,,
237,-0.0024487399496138096,733.5125122070312,1.5416438579559326,-9.959882736206055,1.30385160446167e-08,50,,,,,
238,-0.0011680000461637974,320.2706604003906,1.5410727262496948,-24.180156707763672,-1.6987323547823507e-08,50,,,,,
239,-0.010402670130133629,468.6763000488281,1.541406273841858,-25.30716323852539,6.4074994199359026e-09,50,,,,,
240,-0.0030230237171053886,924.6635131835938,1.5416386127471924,-39.49552536010742,7.748603536583687e-09,50,0.0,0.0,1.0,-46.777211752533916,60.0
241,0.0008051705081015825,346.2982177734375,1.5418000221252441,-42.6121826171875,1.4305115314527939e-07,50,,,,,
242,-0.0006290507153607905,415.3507385253906,1.5420950651168823,-25.521282196044922,3.67127341860396e-08,50,,,,,
243,-0.001585459685884416,754.488037109375,1.5425193309783936,-36.25369644165039,-9.834766778737958e-09,50,,,,,
244,-0.0005691337864845991,4796.16162109375,1.54282546043396,-20.25101089477539,-5.662441182607836e-08,50,,,,,
245,-0.002290015108883381,23264.615234375,1.542872667312622,44.30125427246094,5.364417887676609e-08,50,,,,,
246,-0.0009859752608463168,18703.8828125,1.5428483486175537,26.0679988861084,-4.470348535789981e-09,50,,,,,
247,-0.0006448793574236333,9758.736328125,1.5428214073181152,4.32467794418335,-3.1292437085994607e-08,50,,,,,
248,-0.00023478508228436112,391.2239990234375,1.5429480075836182,-20.867137908935547,-1.527368986842248e-08,50,,,,,
249,-0.004106540698558092,565.8665771484375,1.5434319972991943,-18.314762115478516,-3.2372771130440015e-08,50,,,,,
250,0.0010497140465304255,345.5321044921875,1.543796420097351,-25.786928176879883,-3.814697180359872e-08,50,0.0,0.0,1.0,-48.19852517843246,60.0
251,-0.002612574025988579,724.0933837890625,1.5435751676559448,-41.035221099853516,7.1525572131747595e-09,50,,,,,
252,-0.00031528950785286725,9202.3291015625,1.5435974597930908,23.882444381713867,2.7418137094059603e-08,50,,,,,
253,-0.004276640247553587,116.92472839355469,1.5441550016403198,-26.810731887817383,-1.87983886235088e-07,13,,,,,
254,0.00018392562924418598,668.6828002929688,1.5445945262908936,-14.760515213012695,-3.278255533700758e-08,50,,,,,
255,5.688428791472688e-05,881.44482421875,1.5445342063903809,-29.09576988220215,-4.947185416881439e-08,50,,,,,
256,-0.001410584431141615,739.5667724609375,1.5444430112838745,-17.361309051513672,7.450580596923828e-09,50,,,,,
257,0.00024497031699866056,779.8517456054688,1.5445914268493652,-22.7995548248291,-2.7939677238464355e-08,50,,,,,
258,-0.0014188289642333984,540.9642944335938,1.5446341037750244,-19.240114212036133,-4.932284269898446e-08,50,,,,,
259,-0.00173249002546072,693.7510986328125,1.5450433492660522,-19.76995086669922,-5.662441182607836e-09,50,,,,,
260,-1.85728076758096e-05,686.5984497070312,1.546085238456726,-9.051944732666016,-1.240521640966108e-08,50,0.0,0.0,1.0,-41.740421794354916,60.0
261,0.000332899100612849,503.0702819824219,1.5471680164337158,-22.422658920288086,-2.8610228852699038e-08,50,,,,,
262,-0.00021265029499772936,1018.3576049804688,1.5473449230194092,-15.380029678344727,-2.592802061940347e-08,50,,,,,
263,-0.0013490032870322466,521.0115966796875,1.5466201305389404,-38.251834869384766,5.9604643443123e-10,50,,,,,
264,1.6125441106851213e-05,448.3183288574219,1.5459939241409302,-51.48659133911133,2.9802322387695312e-08,50,,,,,
265,-0.008190278895199299,1032.3753662109375,1.5457937717437744,-6.7107319831848145,2.7120114154399744e-08,50,,,,,
266,-0.00651942752301693,672.4808349609375,1.5462422370910645,-7.539559364318848,-4.3213366218708416e-09,50,,,,,
267,0.0004883527872152627,10208.2490234375,1.5471655130386353,24.872648239135742,-1.0728836485895954e-08,50,,,,,
268,-0.0057936906814575195,92.18893432617188,1.5485986471176147,-27.730609893798828,3.209481036492434e-08,13,,,,,
269,0.0010714149102568626,678.8218994140625,1.5498652458190918,-20.00786781311035,4.891306204513057e-08,50,,,,,
270,-0.006062150001525879,668.8390502929688,1.5505212545394897,-18.55388069152832,7.852911920736005e-08,50,0.0,0.0,1.0,76.31847256720066,60.0
271,-0.002733087632805109,882.5299072265625,1.551296353340149,-12.602438926696777,-7.227063392178934e-09,50,,,,,
272,-0.0022285603918135166,552.9519653320312,1.5524176359176636,-9.791535377502441,-1.2814998839871805e-08,50,,,,,
273,0.0003456115664448589,312.82269287109375,1.5533682107925415,-29.30727767944336,3.5762788286319847e-08,50,,,,,
274,-0.0011547231115400791,20785.001953125,1.5539593696594238,36.89103317260742,-4.5299529460862686e-08,50,,,,,
275,-0.0029437243938446045,944.0790405273438,1.554953932762146,-29.779335021972656,7.331371421059885e-08,50,,,,,
276,7.916450704215094e-05,472.35882568359375,1.5563911199569702,-28.083080291748047,2.9206276508375595e-08,50,,,,,
277,-0.0013132047606632113,707.0081176757812,1.557653784751892,-22.306894302368164,-3.948807858478176e-08,50,,,,,
278,-0.0002611661038827151,2064.835205078125,1.5587985515594482,-52.959835052490234,-2.8014181907565217e-07,50,,,,,
279,-0.00011739730689441785,628.0712280273438,1.5601342916488647,-16.696800231933594,-4.3213366218708416e-09,50,,,,,
280,-0.0006367111345753074,404.5422668457031,1.5607720613479614,-41.73173522949219,3.039836826701503e-08,50,0.0,0.0,1.0,-44.46700693666935,60.0
281,-0.0014095210935920477,3624.567138671875,1.5606101751327515,2.7188613414764404,-5.543232006743892e-08,50,,,,,
282,-0.0005921268602833152,371.0518493652344,1.5603865385055542,-20.73760223388672,-6.19888282926695e-08,50,,,,,
283,-1.851439446909353e-05,280.6145324707031,1.5602269172668457,-32.0474967956543,-6.854534273514901e-09,50,,,,,
284,-0.0003073692205362022,1096.432861328125,1.560743808746338,-51.348384857177734,9.000301304240566e-08,50,,,,,
285,-0.002968530636280775,10070.0234375,1.562151312828064,18.546104431152344,7.271766833127913e-08,50,,,,,
286,-0.0023142672143876553,8882.1796875,1.5636489391326904,12.972023963928223,-8.940697071579962e-09,50,,,,,
287,-0.002122321631759405,554.1818237304688,1.5649665594100952,-18.710739135742188,-1.3411045607369942e-09,50,,,,,
288,-0.0031142376828938723,8730.05859375,1.566093921661377,7.021384239196777,6.437301891537572e-08,50,,,,,
289,0.00018227100372314453,813.784912109375,1.566618800163269,-32.74106216430664,-5.7220457705398076e-08,50,,,,,
290,-0.0013630103785544634,497.513916015625,1.5668728351593018,-20.637767791748047,5.864538366040506e-08,50,0.0,0.0,1.0,-39.643652772903444,60.0
291,0.0006695652264170349,797.809814453125,1.5671660900115967,-22.058576583862305,-1.8179417082819782e-08,50,,,,,
292,-0.0018917465349659324,1207.4910888671875,1.5675102472305298,-5.818688869476318,2.4288892674917406e-08,50,,,,,
293,-0.003571300534531474,513.8605346679688,1.5675677061080933,-1.9050345420837402,5.424022830879949e-08,50,,,,,
294,0.0003648042620625347,2123.34814453125,1.5674312114715576,-43.76674270629883,-8.34465012644614e-08,50,,,,,
295,-0.0004613208875525743,1796.040771484375,1.5674147605895996,-20.421672821044922,-5.9604643443123e-10,50,,,,,
296,-0.0006321764085441828,663.9187622070312,1.5675686597824097,-19.882526397705078,4.7981739470515095e-08,50,,,,,
297,-0.000500907888635993,1096.3140869140625,1.5681068897247314,-11.835485458374023,-7.450580707946131e-10,50,,,,,
298,-0.004656929988414049,9472.5908203125,1.5684748888015747,14.411739349365234,1.847744002247964e-08,50,,,,,
299,-0.005151376593858004,9108.412109375,1.5690094232559204,16.421398162841797,-6.04987135943702e-08,50,,,,,
300,0.0005915260408073664,742.6573486328125,1.5698497295379639,-11.7518310546875,3.3974647095647015e-08,50,0.0,0.0,1.0,-46.082070502638814,60.0
